stock_decision,name,slug,sku,brand_slug,category_slug,shortDescription,description,price,compareAtPrice,costPrice,stockStatus,stockQuantity,lowStockAlert,isFeatured,isActive,image_url,image_alt,metaTitle,metaDescription,metaKeywords,source_list_url,memory_size,memory_type,engine_clock,memory_clock,resolution,gpu_chipset,chipset_series,pci_express,port_types,warranty
STOCK,Sapphire NITRO+ AMD Radeon RX 9070 Gaming OC 16GB GDDR6 Graphics Card,sapphire-nitro-amd-radeon-rx-9070-gaming-oc-16gb-gddr6-graphics-card,GPU-SAPPHIRE-NITRO-RX-9070-GAMING-OC-16G,sapphire,amd-gpu,"Boost Clock: Up to 2700 MHz, Game Clock: Up to 2210 MHz • Memory: 16GB/ 256 bit GDDR6, 20 Gbps Effective • Stream Processors: 3584, AMD RDNA 4 Architecture • Output Ports: 2x HDMI, 2x DisplayPort 2.1a",,107000,118900,,IN_STOCK,0,5,false,true,/uploads/gpus/sapphire-nitro-amd-radeon-rx-9070-gaming-oc-16gb-gddr6-graphics-card.jpg,Sapphire NITRO+ AMD Radeon RX 9070 Gaming OC 16GB GDDR6 Graphics Card,Buy Sapphire NITRO+ AMD Radeon RX 9070 Gaming OC 16GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,Sapphire NITRO+ AMD Radeon RX 9070 Gaming OC 16GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, sapphire, amd radeon, 16gb",https://www.startech.com.bd/sapphire-nitro-plus-amd-radeon-rx-9070-gaming-oc-graphics-card,16GB,GDDR6,,,,AMD Radeon,RX 9000,,,3 Years
STOCK,PowerColor Reaper AMD Radeon RX 9070 16GB GDDR6 Graphics Card,powercolor-reaper-amd-radeon-rx-9070-16gb-gddr6-graphics-card,GPU-POWERCOLOR-REAPER-RX-9070-16GB-GDDR6,powercolor,amd-gpu,"Engine Clock: Up to 2070MHz(Game)/ 2520MHz(Boost) • Memory Speed: 20.0 Gbps, Memory Interface: 256-bit • Stream Processors: 3584 Units, AMD RDNA 4 Architecture • Output Ports: 1 x HDMI 2.1b, 3 x DisplayPort 2.1b",,119900,,,IN_STOCK,0,5,false,true,/uploads/gpus/powercolor-reaper-amd-radeon-rx-9070-16gb-gddr6-graphics-card.jpg,PowerColor Reaper AMD Radeon RX 9070 16GB GDDR6 Graphics Card,Buy PowerColor Reaper AMD Radeon RX 9070 16GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,PowerColor Reaper AMD Radeon RX 9070 16GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, powercolor, amd radeon, 907016gb",https://www.startech.com.bd/powercolor-reaper-radeon-rx-9070-16gb-gddr6-graphics-card,907016GB,GDDR6,Up to 2070MHz(Game)/ 2520MHz(Boost),,,AMD Radeon,RX 9000,,256-bit,3 Years
STOCK,Manli Nebula V2 GeForce RTX 5060 Ti 16GB GDDR7 Graphics Card,manli-nebula-v2-geforce-rtx-5060-ti-16gb-gddr7-graphics-card,GPU-MANLI-NEBULA-V2-RTX-5060-TI-16GB-GDD,manli,nvidia,"Video Memory: 16GB GDDR7, Memory Clock: 28 Gbps • Core Clock: Base: 2407 MHz; Boost: 2572 MHz • CUDA Cores: 4608, Memory Bandwidth: Up to 448 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,115000,120000,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-nebula-v2-geforce-rtx-5060-ti-16gb-gddr7-graphics-card.jpg,Manli Nebula V2 GeForce RTX 5060 Ti 16GB GDDR7 Graphics Card,Buy Manli Nebula V2 GeForce RTX 5060 Ti 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Nebula V2 GeForce RTX 5060 Ti 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 16gb",https://www.startech.com.bd/manli-nebula-v2-geforce-rtx-5060-ti-16gb-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Colorful iGame GeForce RTX 5060 Ti Ultra W DUO OC 16GB-V GDDR7 Graphics Card,colorful-igame-geforce-rtx-5060-ti-ultra-w-duo-oc-16gb-v-gddr7-graphics-card,GPU-COLORFUL-IGAME-RTX-5060-TI-ULTRA-W-D-2,colorful,nvidia,"Video Memory: 16GB GDDR7, CUDA Cores: 4608 • Core Clock: Base: 2407 MHz; Boost: 2572 MHz • One-Key OC: Base: 2407 MHz, Boost: 2632 MHz • Display Outputs: 3x DisplayPort 2.1b, 1x HDMI 2.1b",,113000,122000,,IN_STOCK,0,5,false,true,/uploads/gpus/colorful-igame-geforce-rtx-5060-ti-ultra-w-duo-oc-16gb-v-gddr7-graphics-card.jpg,Colorful iGame GeForce RTX 5060 Ti Ultra W DUO OC 16GB-V GDDR7 Graphics Card,Buy Colorful iGame GeForce RTX 5060 Ti Ultra W DUO OC 16GB-V GDDR7 Graphics Card in Bangladesh | LogicBay BD,Colorful iGame GeForce RTX 5060 Ti Ultra W DUO OC 16GB-V GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, colorful, nvidia geforce, 16gb",https://www.startech.com.bd/colorful-igame-geforce-rtx-5060-ti-ultra-w-duo-oc-16gb-v-graphics-card,16GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Manli Black Stellar GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card,manli-black-stellar-geforce-rtx-5060-ti-oc-16gb-gddr7-graphics-card,GPU-MANLI-BLACK-STELLAR-RTX-5060-TI-OC-1,manli,nvidia,"Video Memory: 16GB GDDR7, Memory Clock: 28 Gbps • Core Clock: Base: 2407 MHz; Boost: 2632 MHz • CUDA Cores: 4608, Memory Bandwidth: Up to 448 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,116000,122000,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-black-stellar-geforce-rtx-5060-ti-oc-16gb-gddr7-graphics-card.jpg,Manli Black Stellar GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card,Buy Manli Black Stellar GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Black Stellar GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 16gb",https://www.startech.com.bd/manli-black-stellar-geforce-rtx-5060-ti-oc-16gb-gddr7-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PNY GeForce RTX 5060 Ti 16GB OC Dual Fan GDDR7 Graphics Card,pny-geforce-rtx-5060-ti-16gb-oc-dual-fan-gddr7-graphics-card,GPU-PNY-RTX-5060-TI-16GB-OC-DUAL-FAN-GDD,pny,nvidia,"Video Memory: 16GB GDDR7, PCI Express 5.0 x16 • Graphics Clock: 2407 MHz, Boost Clock: 2692 MHz • CUDA Cores: 4608, Memory Clock: 28 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,116500,125000,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5060-ti-16gb-oc-dual-fan-gddr7-graphics-card.jpg,PNY GeForce RTX 5060 Ti 16GB OC Dual Fan GDDR7 Graphics Card,Buy PNY GeForce RTX 5060 Ti 16GB OC Dual Fan GDDR7 Graphics Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5060 Ti 16GB OC Dual Fan GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 16gb",https://www.startech.com.bd/pny-geforce-rtx-5060-ti-16gb-oc-dual-fan-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Manli Nebula GeForce RTX 5070 12GB GDDR7 Graphics Card,manli-nebula-geforce-rtx-5070-12gb-gddr7-graphics-card,GPU-MANLI-NEBULA-RTX-5070-12GB-GDDR7,manli,nvidia,"Video Memory: 12GB GDDR7, Memory Clock: 28 Gbps • Core Clock: Base: 2325 MHz; Boost: 2512 MHz • CUDA Cores: 6144, Memory Bandwidth: Up to 672 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,125000,,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-nebula-geforce-rtx-5070-12gb-gddr7-graphics-card.jpg,Manli Nebula GeForce RTX 5070 12GB GDDR7 Graphics Card,Buy Manli Nebula GeForce RTX 5070 12GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Nebula GeForce RTX 5070 12GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 12gb",https://www.startech.com.bd/manli-nebula-geforce-rtx-5070-graphics-card,12GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Manli Polar Fox GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card,manli-polar-fox-geforce-rtx-5060-ti-oc-16gb-gddr7-graphics-card,GPU-MANLI-POLAR-FOX-RTX-5060-TI-OC-16GB-,manli,nvidia,"Video Memory: 16GB GDDR7, Memory Clock: 28 Gbps • Core Clock: Base: 2407 MHz; Boost: 2602 MHz • CUDA Cores: 4608, Memory Bandwidth: Up to 448 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,119900,125000,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-polar-fox-geforce-rtx-5060-ti-oc-16gb-gddr7-graphics-card.jpg,Manli Polar Fox GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card,Buy Manli Polar Fox GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Polar Fox GeForce RTX 5060 Ti OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 16gb",https://www.startech.com.bd/manli-polar-fox-geforce-rtx-5060-ti-oc-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,INNO3D GeForce RTX 5060 Ti 16GB X3 OC GDDR7 Graphics Card,inno3d-geforce-rtx-5060-ti-16gb-x3-oc-gddr7-graphics-card,GPU-INNO3D-RTX-5060-TI-16GB-X3-OC-GDDR7,inno3d,nvidia,"Video Memory: 16GB GDDR7, PCI Express Gen 5 • Base Clock: 2407MHz, Boost Clock: 2602MHz • CUDA Cores: 4608, Memory Clock: 28 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,119500,125000,,IN_STOCK,0,5,false,true,/uploads/gpus/inno3d-geforce-rtx-5060-ti-16gb-x3-oc-gddr7-graphics-card.jpg,INNO3D GeForce RTX 5060 Ti 16GB X3 OC GDDR7 Graphics Card,Buy INNO3D GeForce RTX 5060 Ti 16GB X3 OC GDDR7 Graphics Card in Bangladesh | LogicBay BD,INNO3D GeForce RTX 5060 Ti 16GB X3 OC GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, inno3d, nvidia geforce, 16gb",https://www.startech.com.bd/inno3d-geforce-rtx-5060-ti-16gb-x3-oc-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PowerColor Reaper AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,powercolor-reaper-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card,GPU-POWERCOLOR-REAPER-RX-9070-XT-16GB-GD,powercolor,amd-gpu,"Engine Clock: Up to 2400MHz(Game)/ 2970MHz(Boost) • Memory Speed: 20.0 Gbps, Memory Interface: 256-bit • Stream Processors: 4096 Units, AMD RDNA 4 Architecture • Output Ports: 1 x HDMI 2.1b, 3 x DisplayPort 2.1b",,124500,125500,,IN_STOCK,0,5,false,true,/uploads/gpus/powercolor-reaper-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card.jpg,PowerColor Reaper AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,Buy PowerColor Reaper AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,PowerColor Reaper AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, powercolor, amd radeon, 16gb",https://www.startech.com.bd/powercolor-reaper-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card,16GB,GDDR6,Up to 2400MHz(Game)/ 2970MHz(Boost),,,AMD Radeon,RX 9000,,256-bit,3 Years
STOCK,MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS 16GB GDDR7 Graphics Card,msi-geforce-rtx-5060-ti-16g-shadow-2x-oc-plus-16gb-gddr7-graphics-card,GPU-MSI-RTX-5060-TI-16G-SHADOW-2X-OC-PLU,msi,nvidia,"Video Memory: 16GB GDDR7, PCI Express 5 • CUDA Cores: 4608 Units, Memory Speed: 28 Gbps • Core Clocks: Extreme: 2617 MHz, Boost: 2602 MHz • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI",,119900,125900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5060-ti-16g-shadow-2x-oc-plus-16gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS 16GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 16gb",https://www.startech.com.bd/msi-geforce-rtx-5060-ti-16g-shadow-2x-oc-plus-graphics-card,16GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Sapphire Pulse AMD Radeon RX 9070 XT Gaming 16GB GDDR6 Graphics Card,sapphire-pulse-amd-radeon-rx-9070-xt-gaming-16gb-gddr6-graphics-card,GPU-SAPPHIRE-PULSE-RX-9070-XT-GAMING-16G,sapphire,amd-gpu,"Boost Clock: Up to 2970 MHz, Game Clock: Up to 2400 MHz • Memory: 16GB/256 bit GDDR6, Memory Clock: 20 Gbps Effective • Stream Processors: 4096, AMD RDNA 4 Architecture • Output Ports: 2x HDMI, 2x DisplayPort 2.1a",,125900,,,IN_STOCK,0,5,false,true,/uploads/gpus/sapphire-pulse-amd-radeon-rx-9070-xt-gaming-16gb-gddr6-graphics-card.jpg,Sapphire Pulse AMD Radeon RX 9070 XT Gaming 16GB GDDR6 Graphics Card,Buy Sapphire Pulse AMD Radeon RX 9070 XT Gaming 16GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,Sapphire Pulse AMD Radeon RX 9070 XT Gaming 16GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, sapphire, amd radeon, 16gb",https://www.startech.com.bd/sapphire-pulse-amd-radeon-rx-9070-xt-gaming-graphics-card,16GB,GDDR6,,20 Gbps Effective,,AMD Radeon,RX 9000,,,3 Years
STOCK,ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Graphics Card,asus-dual-geforce-rtx-5060-ti-16gb-gddr7-oc-edition-graphics-card,GPU-ASUS-DUAL-RTX-5060-TI-16GB-GDDR7-OC-,asus,nvidia,"Engine Clock: 2602 MHz (Boost Clock), 2632 MHz (OC Mode) • Memory: 16GB GDDR7; Speed: 28 Gbps • CUDA Core: 4608, AI Performance: 767 TOPs • Output: 1x HDMI 2.1b, 3x DisplayPort 2.1b",,125900,,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-dual-geforce-rtx-5060-ti-16gb-gddr7-oc-edition-graphics-card.jpg,ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Graphics Card,Buy ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Graphics Card in Bangladesh | LogicBay BD,ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 16gb",https://www.startech.com.bd/asus-dual-geforce-rtx-5060-ti-16gb-oc-graphics-card,16GB,GDDR7,2602 MHz (Boost Clock),,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Sapphire PURE AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,sapphire-pure-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card,GPU-SAPPHIRE-PURE-RX-9070-XT-16GB-GDDR6,sapphire,amd-gpu,"Boost Clock: Up to 3010 MHz • Game Clock: Up to 2460 MHz • Memory: 16GB/256-bit GDDR6. 20Gbps Effective • Output: 2x HDMI, 2x DisplayPort",,128900,,,IN_STOCK,0,5,false,true,/uploads/gpus/sapphire-pure-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card.jpg,Sapphire PURE AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,Buy Sapphire PURE AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,Sapphire PURE AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, sapphire, amd radeon, 16gb",https://www.startech.com.bd/sapphire-pure-amd-radeon-rx-9070-xt-graphics-card,16GB,GDDR6,,,,AMD Radeon,RX 9000,,,3 Years
STOCK,PowerColor Hellhound AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,powercolor-hellhound-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card,GPU-POWERCOLOR-HELLHOUND-RX-9070-XT-16GB,powercolor,amd-gpu,"Engine Clock: Up to 2460MHz(Game)/ 3010MHz(Boost) • Memory Speed: 20.0 Gbps, Memory Interface: 256-bit • Stream Processors: 4096 Units, AMD RDNA 4 Architecture • Output Ports: 1 x HDMI 2.1b, 3 x DisplayPort 2.1b",,129000,,,IN_STOCK,0,5,false,true,/uploads/gpus/powercolor-hellhound-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card.jpg,PowerColor Hellhound AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,Buy PowerColor Hellhound AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,PowerColor Hellhound AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, powercolor, amd radeon, 16gb",https://www.startech.com.bd/powercolor-hellhound-amd-radeon-rx-9070-xt-16gb-gddr6-graphics-card,16GB,GDDR6,Up to 2460MHz(Game)/ 3010MHz(Boost),,,AMD Radeon,RX 9000,,256-bit,3 Years
STOCK,Manli Polar Fox V2 GeForce RTX 5070 OC 12GB GDDR7 Graphics Card,manli-polar-fox-v2-geforce-rtx-5070-oc-12gb-gddr7-graphics-card,GPU-MANLI-POLAR-FOX-V2-RTX-5070-OC-12GB-,manli,nvidia,"Video Memory: 12GB GDDR7, Memory Clock: 28 Gbps • Core Clock: Base: 2325 MHz; Boost: 2542 MHz • CUDA Cores: 6144, Memory Bandwidth: Up to 672 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,132500,,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-polar-fox-v2-geforce-rtx-5070-oc-12gb-gddr7-graphics-card.jpg,Manli Polar Fox V2 GeForce RTX 5070 OC 12GB GDDR7 Graphics Card,Buy Manli Polar Fox V2 GeForce RTX 5070 OC 12GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Polar Fox V2 GeForce RTX 5070 OC 12GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 12gb",https://www.startech.com.bd/manli-polar-fox-geforce-rtx-5070-oc-graphics-card,12GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,MSI GeForce RTX 5070 12G SHADOW 2X OC 12GB GDDR7 Graphics Card,msi-geforce-rtx-5070-12g-shadow-2x-oc-12gb-gddr7-graphics-card,GPU-MSI-RTX-5070-12G-SHADOW-2X-OC-12GB-G,msi,nvidia,"Core Clock: 2557 MHz ; Boost: 2542 MHz • Memory Clock: 28 Gbps • CUDA Cores: 6144 • Output: DP 2.1b x3, HDMI 2.1b x1",,126900,134900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5070-12g-shadow-2x-oc-12gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5070 12G SHADOW 2X OC 12GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5070 12G SHADOW 2X OC 12GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5070 12G SHADOW 2X OC 12GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 12gb",https://www.startech.com.bd/msi-geforce-rtx-5070-12g-shadow-2x-oc-graphics-card,12GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,MSI GeForce RTX 5070 12G VENTUS 2X OC 12GB GDDR7 Graphics Card,msi-geforce-rtx-5070-12g-ventus-2x-oc-12gb-gddr7-graphics-card,GPU-MSI-RTX-5070-12G-VENTUS-2X-OC-12GB-G,msi,nvidia,"Core Clock: 2557 MHz ; Boost: 2542 MHz • Memory Clock: 28 Gbps • CUDA Cores: 6144 • Output: DP 2.1b x3, HDMI 2.1b x1",,129900,134900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5070-12g-ventus-2x-oc-12gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5070 12G VENTUS 2X OC 12GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5070 12G VENTUS 2X OC 12GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5070 12G VENTUS 2X OC 12GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 12gb",https://www.startech.com.bd/msi-geforce-rtx-5070-12g-ventus-2x-oc-graphics-card,12GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12GB GDDR7 White Graphics Card,zotac-gaming-geforce-rtx-5070-twin-edge-oc-12gb-gddr7-white-graphics-card,GPU-ZOTAC-GAMING-RTX-5070-TWIN-EDGE-OC-1,zotac,nvidia,"Video Memory: 12GB GDDR7, PCI Express 5.0 x16 • Engine Clock: 2542 MHz, CUDA Cores: 6144 • Memory Clock: 28 Gbps, Memory Bus: 192-bit • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI",,134900,,,IN_STOCK,0,5,false,true,/uploads/gpus/zotac-gaming-geforce-rtx-5070-twin-edge-oc-12gb-gddr7-white-graphics-card.jpg,ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12GB GDDR7 White Graphics Card,Buy ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12GB GDDR7 White Graphics Card in Bangladesh | LogicBay BD,ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12GB GDDR7 White Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, zotac, nvidia geforce, 12gb",https://www.startech.com.bd/zotac-gaming-geforce-rtx-5070-twin-edge-oc-white-graphics-card,12GB,GDDR7,2542 MHz,"28 Gbps, Memory Bus: 192-bit",,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Colorful iGame GeForce RTX 5070 Ultra W OC 12GB-V GDDR7 Graphics Card,colorful-igame-geforce-rtx-5070-ultra-w-oc-12gb-v-gddr7-graphics-card,GPU-COLORFUL-IGAME-RTX-5070-ULTRA-W-OC-1,colorful,nvidia,"Memory Clock: 28Gbps, Memory Bus: 192bit • Core Clock Base: 2325Mhz; Boost: 2512Mhz • One-Key OC Base: 2325Mhz; Boost: 2557Mhz • Output Ports: 1x HDMI 2.1b, 3x DisplayPort 2.1b",,128900,135000,,IN_STOCK,0,5,false,true,/uploads/gpus/colorful-igame-geforce-rtx-5070-ultra-w-oc-12gb-v-gddr7-graphics-card.jpg,Colorful iGame GeForce RTX 5070 Ultra W OC 12GB-V GDDR7 Graphics Card,Buy Colorful iGame GeForce RTX 5070 Ultra W OC 12GB-V GDDR7 Graphics Card in Bangladesh | LogicBay BD,Colorful iGame GeForce RTX 5070 Ultra W OC 12GB-V GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, colorful, nvidia geforce, 12gb",https://www.startech.com.bd/colorful-igame-geforce-rtx-5070-ultra-w-oc-12gb-v-graphics-card,12GB,GDDR7,,"28Gbps, Memory Bus: 192bit",,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PNY GeForce RTX 5070 ARGB EPIC-X RGB OC Triple Fan 12GB GDDR7 Graphics Card,pny-geforce-rtx-5070-argb-epic-x-rgb-oc-triple-fan-12gb-gddr7-graphics-card,GPU-PNY-RTX-5070-ARGB-EPIC-X-RGB-OC-TRIP,pny,nvidia,"Video Memory: 12GB GDDR7, PCI-Express 5.0 x16 • Core Clock: 2.16Ghz, Memory Interface: 192-bit • CUDA Cores: 6144, Memory Clock: 28 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,145000,150000,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5070-argb-epic-x-rgb-oc-triple-fan-12gb-gddr7-graphics-card.jpg,PNY GeForce RTX 5070 ARGB EPIC-X RGB OC Triple Fan 12GB GDDR7 Graphics Card,Buy PNY GeForce RTX 5070 ARGB EPIC-X RGB OC Triple Fan 12GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5070 ARGB EPIC-X RGB OC Triple Fan 12GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 12gb",https://www.startech.com.bd/pny-geforce-rtx-5070-argb-epic-x-rgb-oc-triple-fan-graphics-card,12GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,192-bit,3 Years
STOCK,MSI GeForce RTX 5070 12G INSPIRE 3X OC GDDR7 Graphics Card,msi-geforce-rtx-5070-12g-inspire-3x-oc-gddr7-graphics-card,GPU-MSI-RTX-5070-12G-INSPIRE-3X-OC-GDDR7,msi,nvidia,"Core Clock: 2557 MHz ; Boost: 2542 MHz • Memory Clock: 28 Gbps • CUDA Cores: 6144 • Output: DP 2.1b x3, HDMI 2.1b x1",,139900,,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5070-12g-inspire-3x-oc-gddr7-graphics-card.jpg,MSI GeForce RTX 5070 12G INSPIRE 3X OC GDDR7 Graphics Card,Buy MSI GeForce RTX 5070 12G INSPIRE 3X OC GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5070 12G INSPIRE 3X OC GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, ",https://www.startech.com.bd/msi-geforce-rtx-5070-12g-inspire-3x-oc-graphics-card,,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
